bottle_exists,bottle_x,bottle_y,bottle_w,bottle_h,label_x,label_y,label_w,label_h,cap_x,cap_y,cap_w,cap_h,target
1,1.0193333333333334,1.0256666666666667,0.5346666666666666,1.9406666666666668,1.0173333333333334,1.413,0.528,0.598,1.0076666666666667,0.15666666666666668,0.254,0.208,no_defect
1,1.0176666666666667,1.025,0.5353333333333333,1.942,1.0126666666666666,1.4136666666666666,0.532,0.598,1.0053333333333334,0.15433333333333332,0.25466666666666665,0.20466666666666666,no_defect
1,1.0163333333333333,1.0256666666666667,0.5353333333333333,1.942,1.0113333333333334,1.414,0.5306666666666666,0.5986666666666667,1.0043333333333333,0.15166666666666667,0.254,0.198,no_defect
1,1.017,1.0296666666666667,0.534,1.9393333333333334,1.013,1.419,0.5233333333333333,0.6033333333333334,1.0046666666666666,0.156,0.25733333333333336,0.196,no_defect
1,1.0063333333333333,1.029,0.5326666666666666,1.942,1.0033333333333334,1.4173333333333333,0.5253333333333333,0.5986666666666667,0.9966666666666667,0.16266666666666665,0.25466666666666665,0.208,no_defect
1,1.0013333333333334,1.029,0.5346666666666666,1.942,0.9993333333333333,1.4163333333333334,0.528,0.6006666666666667,0.9916666666666667,0.15733333333333333,0.25666666666666665,0.196,no_defect
1,1.0,1.0296666666666667,0.536,1.9406666666666668,0.998,1.4173333333333333,0.5333333333333333,0.6013333333333334,0.9916666666666667,0.15966666666666668,0.254,0.19666666666666666,no_defect
1,0.9926666666666667,1.0386666666666666,0.5226666666666666,1.912,0.9903333333333333,1.429,0.5153333333333333,0.5953333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.992,1.0386666666666666,0.524,1.9093333333333333,0.9886666666666667,1.4283333333333332,0.5106666666666667,0.6046666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.993,1.0386666666666666,0.5246666666666666,1.912,0.99,1.4293333333333333,0.512,0.6053333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0,1.0396666666666667,0.5226666666666666,1.91,0.9983333333333333,1.429,0.514,0.6046666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0113333333333334,1.0356666666666667,0.5293333333333333,1.914,1.0103333333333333,1.429,0.518,0.61,0.0,0.0,0.0,0.0,missing_cap
1,1.0176666666666667,1.0346666666666666,0.5326666666666666,1.9133333333333333,1.0173333333333334,1.4303333333333332,0.52,0.614,0.0,0.0,0.0,0.0,missing_cap
1,1.0186666666666666,1.035,0.532,1.9126666666666667,1.0186666666666666,1.4296666666666666,0.5253333333333333,0.6193333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.011,1.0356666666666667,0.534,1.9153333333333333,1.0103333333333333,1.4286666666666668,0.5193333333333333,0.6173333333333333,0.0,0.0,0.0,0.0,missing_cap
